"id","name","temperature","humidity","light_intensity","soil_moisture","STATUS","time"
"14944","Spinach 4","28.6","87.7","1206.67","Normal",NULL,"2022-04-21 13:47:46"
"14945","Spinach 5","28.6","87.7","1206.67","Normal",NULL,"2022-04-21 13:47:46"
"14946","Spinach 1","28.6","87.3","1229.58","Normal",NULL,"2022-04-21 13:48:48"
"14947","Spinach 2","28.6","87.3","1229.58","Low",NULL,"2022-04-21 13:48:48"
"14948","Spinach 3","28.6","87.3","1229.58","Normal",NULL,"2022-04-21 13:48:48"
"14949","Spinach 4","28.6","87.3","1229.58","Normal",NULL,"2022-04-21 13:48:48"
"14950","Spinach 5","28.6","87.3","1229.58","Normal",NULL,"2022-04-21 13:48:48"
"14951","Spinach 1","28.6","87.4","1251.67","Normal",NULL,"2022-04-21 13:49:55"
"14952","Spinach 2","28.6","87.4","1251.67","Low",NULL,"2022-04-21 13:49:55"
"14953","Spinach 3","28.6","87.4","1251.67","Normal",NULL,"2022-04-21 13:49:55"
"14954","Spinach 4","28.6","87.4","1251.67","Normal",NULL,"2022-04-21 13:49:55"
"14955","Spinach 5","28.6","87.4","1251.67","Normal",NULL,"2022-04-21 13:49:55"
"14956","Spinach 1","28.5","87.8","1271.67","Normal",NULL,"2022-04-21 13:50:56"
"14957","Spinach 2","28.5","87.8","1271.67","Low",NULL,"2022-04-21 13:50:56"
"14958","Spinach 3","28.5","87.8","1271.67","Normal",NULL,"2022-04-21 13:50:56"
"14959","Spinach 4","28.5","87.8","1271.67","Normal",NULL,"2022-04-21 13:50:56"
"14960","Spinach 5","28.5","87.8","1271.67","Normal",NULL,"2022-04-21 13:50:56"
"14961","Spinach 1","28.6","87.9","1289.17","Normal",NULL,"2022-04-21 13:51:58"
"14962","Spinach 2","28.6","87.9","1289.17","Low",NULL,"2022-04-21 13:51:58"
"14963","Spinach 3","28.6","87.9","1289.17","Normal",NULL,"2022-04-21 13:51:58"
"14964","Spinach 4","28.6","87.9","1289.17","Normal",NULL,"2022-04-21 13:51:58"
"14965","Spinach 5","28.6","87.9","1289.17","Normal",NULL,"2022-04-21 13:51:58"
"14966","Spinach 1","28.6","87.5","1304.17","Normal",NULL,"2022-04-21 13:53:00"
"14967","Spinach 2","28.6","87.5","1304.17","Low",NULL,"2022-04-21 13:53:00"
"14968","Spinach 3","28.6","87.5","1304.17","Normal",NULL,"2022-04-21 13:53:00"
"14969","Spinach 4","28.6","87.5","1304.17","Normal",NULL,"2022-04-21 13:53:00"
"14970","Spinach 5","28.6","87.5","1304.17","Normal",NULL,"2022-04-21 13:53:00"
"14971","Spinach 1","28.6","87.4","1318.75","Normal",NULL,"2022-04-21 13:54:02"
"14972","Spinach 2","28.6","87.4","1318.75","Low",NULL,"2022-04-21 13:54:02"
"14973","Spinach 3","28.6","87.4","1318.75","Normal",NULL,"2022-04-21 13:54:02"
"14974","Spinach 4","28.6","87.4","1318.75","Normal",NULL,"2022-04-21 13:54:02"
"14975","Spinach 5","28.6","87.4","1318.75","Normal",NULL,"2022-04-21 13:54:02"
"14976","Spinach 1","28.5","87.5","1328.75","Normal",NULL,"2022-04-21 13:55:09"
"14977","Spinach 2","28.5","87.5","1328.75","Low",NULL,"2022-04-21 13:55:09"
"14978","Spinach 3","28.5","87.5","1328.75","Normal",NULL,"2022-04-21 13:55:09"
"14979","Spinach 4","28.5","87.5","1328.75","Normal",NULL,"2022-04-21 13:55:09"
"14980","Spinach 5","28.5","87.5","1328.75","Normal",NULL,"2022-04-21 13:55:09"
"14981","Spinach 1","28.6","87.4","1335","Normal",NULL,"2022-04-21 13:56:11"
"14982","Spinach 2","28.6","87.4","1335","Low",NULL,"2022-04-21 13:56:11"
"14983","Spinach 3","28.6","87.4","1335","Normal",NULL,"2022-04-21 13:56:11"
"14984","Spinach 4","28.6","87.4","1335","Normal",NULL,"2022-04-21 13:56:11"
"14985","Spinach 5","28.6","87.4","1335","Normal",NULL,"2022-04-21 13:56:11"
"14986","Spinach 1","28.6","87.5","1342.5","Normal",NULL,"2022-04-21 13:57:13"
"14987","Spinach 2","28.6","87.5","1342.5","Low",NULL,"2022-04-21 13:57:13"
"14988","Spinach 3","28.6","87.5","1342.5","Normal",NULL,"2022-04-21 13:57:13"
"14989","Spinach 4","28.6","87.5","1342.5","Normal",NULL,"2022-04-21 13:57:13"
"14990","Spinach 5","28.6","87.5","1342.5","Normal",NULL,"2022-04-21 13:57:13"
"14991","Spinach 1","28.6","87.1","1345.83","Normal",NULL,"2022-04-21 13:58:15"
"14992","Spinach 2","28.6","87.1","1345.83","Low",NULL,"2022-04-21 13:58:15"
"14993","Spinach 3","28.6","87.1","1345.83","Normal",NULL,"2022-04-21 13:58:15"
"14994","Spinach 4","28.6","87.1","1345.83","Normal",NULL,"2022-04-21 13:58:15"
"14995","Spinach 5","28.6","87.1","1345.83","Normal",NULL,"2022-04-21 13:58:15"
"14996","Spinach 1","28.6","87.3","1351.67","Normal",NULL,"2022-04-21 13:59:19"
"14997","Spinach 2","28.6","87.3","1351.67","Low",NULL,"2022-04-21 13:59:19"
"14998","Spinach 3","28.6","87.3","1351.67","Normal",NULL,"2022-04-21 13:59:19"
"14999","Spinach 4","28.6","87.3","1351.67","Normal",NULL,"2022-04-21 13:59:19"
"15000","Spinach 5","28.6","87.3","1351.67","Normal",NULL,"2022-04-21 13:59:19"
"15001","Spinach 1","28.6","87.3","1352.92","Normal",NULL,"2022-04-21 14:00:21"
"15002","Spinach 2","28.6","87.3","1352.92","Low",NULL,"2022-04-21 14:00:21"
"15003","Spinach 3","28.6","87.3","1352.92","Normal",NULL,"2022-04-21 14:00:21"
"15004","Spinach 4","28.6","87.3","1352.92","Normal",NULL,"2022-04-21 14:00:21"
"15005","Spinach 5","28.6","87.3","1352.92","Normal",NULL,"2022-04-21 14:00:21"
"15006","Spinach 1","28.6","87.5","1351.67","Normal",NULL,"2022-04-21 14:01:23"
"15007","Spinach 2","28.6","87.5","1351.67","Low",NULL,"2022-04-21 14:01:23"
"15008","Spinach 3","28.6","87.5","1351.67","Normal",NULL,"2022-04-21 14:01:23"
"15009","Spinach 4","28.6","87.5","1351.67","Normal",NULL,"2022-04-21 14:01:23"
"15010","Spinach 5","28.6","87.5","1351.67","Normal",NULL,"2022-04-21 14:01:23"
"15011","Spinach 1","28.6","87.5","1350.42","Normal",NULL,"2022-04-21 14:02:27"
"15012","Spinach 2","28.6","87.5","1350.42","Low",NULL,"2022-04-21 14:02:27"
"15013","Spinach 3","28.6","87.5","1350.42","Normal",NULL,"2022-04-21 14:02:27"
"15014","Spinach 4","28.6","87.5","1350.42","Normal",NULL,"2022-04-21 14:02:27"
"15015","Spinach 5","28.6","87.5","1350.42","Normal",NULL,"2022-04-21 14:02:27"
"15016","Spinach 1","28.6","87.4","1350","Normal",NULL,"2022-04-21 14:03:29"
"15017","Spinach 2","28.6","87.4","1350","Low",NULL,"2022-04-21 14:03:29"
"15018","Spinach 3","28.6","87.4","1350","Normal",NULL,"2022-04-21 14:03:29"
"15019","Spinach 4","28.6","87.4","1350","Normal",NULL,"2022-04-21 14:03:29"
"15020","Spinach 5","28.6","87.4","1350","Normal",NULL,"2022-04-21 14:03:29"
"15021","Spinach 1","28.6","87.1","1352.08","Normal",NULL,"2022-04-21 14:04:31"
"15022","Spinach 2","28.6","87.1","1352.08","Low",NULL,"2022-04-21 14:04:31"
"15023","Spinach 3","28.6","87.1","1352.08","Normal",NULL,"2022-04-21 14:04:31"
"15024","Spinach 4","28.6","87.1","1352.08","Normal",NULL,"2022-04-21 14:04:31"
"15025","Spinach 5","28.6","87.1","1352.08","Normal",NULL,"2022-04-21 14:04:31"
"15026","Spinach 1","28.6","87","1355","Normal",NULL,"2022-04-21 14:05:33"
"15027","Spinach 2","28.6","87","1355","Low",NULL,"2022-04-21 14:05:33"
"15028","Spinach 3","28.6","87","1355","Normal",NULL,"2022-04-21 14:05:33"
"15029","Spinach 4","28.6","87","1355","Normal",NULL,"2022-04-21 14:05:33"
"15030","Spinach 5","28.6","87","1355","Normal",NULL,"2022-04-21 14:05:33"
"15031","Spinach 1","28.6","87.8","1358.75","Normal",NULL,"2022-04-21 14:06:43"
"15032","Spinach 2","28.6","87.8","1358.75","Low",NULL,"2022-04-21 14:06:43"
"15033","Spinach 3","28.6","87.8","1358.75","Normal",NULL,"2022-04-21 14:06:43"
"15034","Spinach 4","28.6","87.8","1358.75","Normal",NULL,"2022-04-21 14:06:43"
"15035","Spinach 5","28.6","87.8","1358.75","Normal",NULL,"2022-04-21 14:06:43"
"15036","Spinach 1","28.6","87.6","1360","Normal",NULL,"2022-04-21 14:07:47"
"15037","Spinach 2","28.6","87.6","1360","Low",NULL,"2022-04-21 14:07:47"
"15038","Spinach 3","28.6","87.6","1360","Normal",NULL,"2022-04-21 14:07:47"
"15039","Spinach 4","28.6","87.6","1360","Normal",NULL,"2022-04-21 14:07:47"
"15040","Spinach 5","28.6","87.6","1360","Normal",NULL,"2022-04-21 14:07:47"
"15041","Spinach 1","28.6","87.3","1360.83","Normal",NULL,"2022-04-21 14:08:51"
"15042","Spinach 2","28.6","87.3","1360.83","Low",NULL,"2022-04-21 14:08:51"
"15043","Spinach 3","28.6","87.3","1360.83","Normal",NULL,"2022-04-21 14:08:51"
"15044","Spinach 4","28.6","87.3","1360.83","Normal",NULL,"2022-04-21 14:08:51"
"15045","Spinach 5","28.6","87.3","1360.83","Normal",NULL,"2022-04-21 14:08:51"
"15046","Spinach 1","28.6","87.4","1360.83","Normal",NULL,"2022-04-21 14:09:53"
"15047","Spinach 2","28.6","87.4","1360.83","Low",NULL,"2022-04-21 14:09:53"
"15048","Spinach 3","28.6","87.4","1360.83","Normal",NULL,"2022-04-21 14:09:53"
"15049","Spinach 4","28.6","87.4","1360.83","Normal",NULL,"2022-04-21 14:09:53"
"15050","Spinach 5","28.6","87.4","1360.83","Normal",NULL,"2022-04-21 14:09:53"
"15051","Spinach 1","28.7","87.6","1359.17","Normal",NULL,"2022-04-21 14:10:55"
"15052","Spinach 2","28.7","87.6","1359.17","Low",NULL,"2022-04-21 14:10:55"
"15053","Spinach 3","28.7","87.6","1359.17","Normal",NULL,"2022-04-21 14:10:55"
"15054","Spinach 4","28.7","87.6","1359.17","Normal",NULL,"2022-04-21 14:10:55"
"15055","Spinach 5","28.7","87.6","1359.17","Normal",NULL,"2022-04-21 14:10:55"
"15056","Spinach 1","28.6","87.7","1353.33","Normal",NULL,"2022-04-21 14:11:57"
"15057","Spinach 2","28.6","87.7","1353.33","Low",NULL,"2022-04-21 14:11:57"
"15058","Spinach 3","28.6","87.7","1353.33","Normal",NULL,"2022-04-21 14:11:57"
"15059","Spinach 4","28.6","87.7","1353.33","Normal",NULL,"2022-04-21 14:11:57"
"15060","Spinach 5","28.6","87.7","1353.33","Normal",NULL,"2022-04-21 14:11:57"
"15061","Spinach 1","28.6","87.5","1348.33","Normal",NULL,"2022-04-21 14:12:59"
"15062","Spinach 2","28.6","87.5","1348.33","Low",NULL,"2022-04-21 14:12:59"
"15063","Spinach 3","28.6","87.5","1348.33","Normal",NULL,"2022-04-21 14:12:59"
"15064","Spinach 4","28.6","87.5","1348.33","Normal",NULL,"2022-04-21 14:12:59"
"15065","Spinach 5","28.6","87.5","1348.33","Normal",NULL,"2022-04-21 14:12:59"
"15066","Spinach 1","28.6","87.6","1341.67","Normal",NULL,"2022-04-21 14:14:01"
"15067","Spinach 2","28.6","87.6","1341.67","Low",NULL,"2022-04-21 14:14:01"
"15068","Spinach 3","28.6","87.6","1341.67","Normal",NULL,"2022-04-21 14:14:01"
"15069","Spinach 4","28.6","87.6","1341.67","Normal",NULL,"2022-04-21 14:14:01"
"15070","Spinach 5","28.6","87.6","1341.67","Normal",NULL,"2022-04-21 14:14:01"
"15071","Spinach 1","28.6","87.2","1337.5","Normal",NULL,"2022-04-21 14:15:02"
"15072","Spinach 2","28.6","87.2","1337.5","Low",NULL,"2022-04-21 14:15:02"
"15073","Spinach 3","28.6","87.2","1337.5","Normal",NULL,"2022-04-21 14:15:03"
"15074","Spinach 4","28.6","87.2","1337.5","Normal",NULL,"2022-04-21 14:15:03"
"15075","Spinach 5","28.6","87.2","1337.5","Normal",NULL,"2022-04-21 14:15:03"
"15076","Spinach 1","28.6","87.4","1333.33","Normal",NULL,"2022-04-21 14:16:05"
"15077","Spinach 2","28.6","87.4","1333.33","Low",NULL,"2022-04-21 14:16:05"
"15078","Spinach 3","28.6","87.4","1333.33","Normal",NULL,"2022-04-21 14:16:05"
"15079","Spinach 4","28.6","87.4","1333.33","Normal",NULL,"2022-04-21 14:16:05"
"15080","Spinach 5","28.6","87.4","1333.33","Normal",NULL,"2022-04-21 14:16:05"
"15081","Spinach 1","28.6","87.6","1332.08","Normal",NULL,"2022-04-21 14:17:12"
"15082","Spinach 2","28.6","87.6","1332.08","Low",NULL,"2022-04-21 14:17:12"
"15083","Spinach 3","28.6","87.6","1332.08","Normal",NULL,"2022-04-21 14:17:12"
"15084","Spinach 4","28.6","87.6","1332.08","Normal",NULL,"2022-04-21 14:17:12"
"15085","Spinach 5","28.6","87.6","1332.08","Normal",NULL,"2022-04-21 14:17:12"
"15086","Spinach 1","28.6","87.6","1330.42","Normal",NULL,"2022-04-21 14:18:16"
"15087","Spinach 2","28.6","87.6","1330.42","Low",NULL,"2022-04-21 14:18:16"
"15088","Spinach 3","28.6","87.6","1330.42","Normal",NULL,"2022-04-21 14:18:16"
"15089","Spinach 4","28.6","87.6","1330.42","Normal",NULL,"2022-04-21 14:18:16"
"15090","Spinach 5","28.6","87.6","1330.42","Normal",NULL,"2022-04-21 14:18:16"
"15091","Spinach 1","28.6","87.5","1325","Normal",NULL,"2022-04-21 14:19:18"
"15092","Spinach 2","28.6","87.5","1325","Low",NULL,"2022-04-21 14:19:18"
"15093","Spinach 3","28.6","87.5","1325","Normal",NULL,"2022-04-21 14:19:18"
"15094","Spinach 4","28.6","87.5","1325","Normal",NULL,"2022-04-21 14:19:18"
"15095","Spinach 5","28.6","87.5","1325","Normal",NULL,"2022-04-21 14:19:18"
"15096","Spinach 1","28.7","87.6","1315.42","Normal",NULL,"2022-04-21 14:20:22"
"15097","Spinach 2","28.7","87.6","1315.42","Low",NULL,"2022-04-21 14:20:22"
"15098","Spinach 3","28.7","87.6","1315.42","Normal",NULL,"2022-04-21 14:20:22"
"15099","Spinach 4","28.7","87.6","1315.42","Normal",NULL,"2022-04-21 14:20:22"
"15100","Spinach 5","28.7","87.6","1315.42","Normal",NULL,"2022-04-21 14:20:22"
"15101","Spinach 1","28.7","87.5","1303.75","Normal",NULL,"2022-04-21 14:21:24"
"15102","Spinach 2","28.7","87.5","1303.75","Low",NULL,"2022-04-21 14:21:24"
"15103","Spinach 3","28.7","87.5","1303.75","Normal",NULL,"2022-04-21 14:21:24"
"15104","Spinach 4","28.7","87.5","1303.75","Normal",NULL,"2022-04-21 14:21:24"
"15105","Spinach 5","28.7","87.5","1303.75","Normal",NULL,"2022-04-21 14:21:24"
"15106","Spinach 1","28.7","87.5","1288.75","Normal",NULL,"2022-04-21 14:22:41"
"15107","Spinach 2","28.7","87.5","1288.75","Low",NULL,"2022-04-21 14:22:41"
"15108","Spinach 3","28.7","87.5","1288.75","Normal",NULL,"2022-04-21 14:22:41"
"15109","Spinach 4","28.7","87.5","1288.75","Normal",NULL,"2022-04-21 14:22:41"
"15110","Spinach 5","28.7","87.5","1288.75","Normal",NULL,"2022-04-21 14:22:41"
"15111","Spinach 1","28.6","87.2","1273.33","Normal",NULL,"2022-04-21 14:23:43"
"15112","Spinach 2","28.6","87.2","1273.33","Low",NULL,"2022-04-21 14:23:43"
"15113","Spinach 3","28.6","87.2","1273.33","Normal",NULL,"2022-04-21 14:23:43"
"15114","Spinach 4","28.6","87.2","1273.33","Normal",NULL,"2022-04-21 14:23:43"
"15115","Spinach 5","28.6","87.2","1273.33","Normal",NULL,"2022-04-21 14:23:43"
"15116","Spinach 1","28.6","87.7","1259.58","Normal",NULL,"2022-04-21 14:24:45"
"15117","Spinach 2","28.6","87.7","1259.58","Low",NULL,"2022-04-21 14:24:45"
"15118","Spinach 3","28.6","87.7","1259.58","Normal",NULL,"2022-04-21 14:24:45"
"15119","Spinach 4","28.6","87.7","1259.58","Normal",NULL,"2022-04-21 14:24:45"
"15120","Spinach 5","28.6","87.7","1259.58","Normal",NULL,"2022-04-21 14:24:45"
"15121","Spinach 1","28.7","87.6","1247.92","Normal",NULL,"2022-04-21 14:25:47"
"15122","Spinach 2","28.7","87.6","1247.92","Low",NULL,"2022-04-21 14:25:47"
"15123","Spinach 3","28.7","87.6","1247.92","Normal",NULL,"2022-04-21 14:25:47"
"15124","Spinach 4","28.7","87.6","1247.92","Normal",NULL,"2022-04-21 14:25:47"
"15125","Spinach 5","28.7","87.6","1247.92","Normal",NULL,"2022-04-21 14:25:47"
"15126","Spinach 1","28.7","87.3","1238.75","Normal",NULL,"2022-04-21 14:26:49"
"15127","Spinach 2","28.7","87.3","1238.75","Low",NULL,"2022-04-21 14:26:49"
"15128","Spinach 3","28.7","87.3","1238.75","Normal",NULL,"2022-04-21 14:26:49"
"15129","Spinach 4","28.7","87.3","1238.75","Normal",NULL,"2022-04-21 14:26:49"
"15130","Spinach 5","28.7","87.3","1238.75","Normal",NULL,"2022-04-21 14:26:49"
"15131","Spinach 1","28.7","87.9","1232.08","Normal",NULL,"2022-04-21 14:27:51"
"15132","Spinach 2","28.7","87.9","1232.08","Low",NULL,"2022-04-21 14:27:51"
"15133","Spinach 3","28.7","87.9","1232.08","Normal",NULL,"2022-04-21 14:27:51"
"15134","Spinach 4","28.7","87.9","1232.08","Normal",NULL,"2022-04-21 14:27:51"
"15135","Spinach 5","28.7","87.9","1232.08","Normal",NULL,"2022-04-21 14:27:51"
"15136","Spinach 1","28.6","87.5","1227.5","Normal",NULL,"2022-04-21 14:28:53"
"15137","Spinach 2","28.6","87.5","1227.5","Low",NULL,"2022-04-21 14:28:53"
"15138","Spinach 3","28.6","87.5","1227.5","Normal",NULL,"2022-04-21 14:28:53"
"15139","Spinach 4","28.6","87.5","1227.5","Normal",NULL,"2022-04-21 14:28:53"
"15140","Spinach 5","28.6","87.5","1227.5","Normal",NULL,"2022-04-21 14:28:53"
"15141","Spinach 1","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:29:59"
"15142","Spinach 2","28.6","87.4","1225.83","Low",NULL,"2022-04-21 14:29:59"
"15143","Spinach 3","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:29:59"
"15144","Spinach 4","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:29:59"
"15145","Spinach 5","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:29:59"
"15146","Spinach 1","28.6","87.4","1225","Normal",NULL,"2022-04-21 14:31:01"
"15147","Spinach 2","28.6","87.4","1225","Low",NULL,"2022-04-21 14:31:01"
"15148","Spinach 3","28.6","87.4","1225","Normal",NULL,"2022-04-21 14:31:01"
"15149","Spinach 4","28.6","87.4","1225","Normal",NULL,"2022-04-21 14:31:01"
"15150","Spinach 5","28.6","87.4","1225","Normal",NULL,"2022-04-21 14:31:01"
"15151","Spinach 1","28.7","87.2","1225.42","Normal",NULL,"2022-04-21 14:32:03"
"15152","Spinach 2","28.7","87.2","1225.42","Low",NULL,"2022-04-21 14:32:03"
"15153","Spinach 3","28.7","87.2","1225.42","Normal",NULL,"2022-04-21 14:32:03"
"15154","Spinach 4","28.7","87.2","1225.42","Normal",NULL,"2022-04-21 14:32:03"
"15155","Spinach 5","28.7","87.2","1225.42","Normal",NULL,"2022-04-21 14:32:03"
"15156","Spinach 1","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:33:05"
"15157","Spinach 2","28.6","87.4","1225.83","Low",NULL,"2022-04-21 14:33:05"
"15158","Spinach 3","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:33:05"
"15159","Spinach 4","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:33:05"
"15160","Spinach 5","28.6","87.4","1225.83","Normal",NULL,"2022-04-21 14:33:05"
"15161","Spinach 1","28.6","87.3","1228.33","Normal",NULL,"2022-04-21 14:34:10"
"15162","Spinach 2","28.6","87.3","1228.33","Low",NULL,"2022-04-21 14:34:10"
"15163","Spinach 3","28.6","87.3","1228.33","Normal",NULL,"2022-04-21 14:34:10"
"15164","Spinach 4","28.6","87.3","1228.33","Normal",NULL,"2022-04-21 14:34:10"
"15165","Spinach 5","28.6","87.3","1228.33","Normal",NULL,"2022-04-21 14:34:10"
"15166","Spinach 1","28.6","87.3","1232.08","Normal",NULL,"2022-04-21 14:35:19"
"15167","Spinach 2","28.6","87.3","1232.08","Low",NULL,"2022-04-21 14:35:19"
"15168","Spinach 3","28.6","87.3","1232.08","Normal",NULL,"2022-04-21 14:35:19"
"15169","Spinach 4","28.6","87.3","1232.08","Normal",NULL,"2022-04-21 14:35:19"
"15170","Spinach 5","28.6","87.3","1232.08","Normal",NULL,"2022-04-21 14:35:19"
"15171","Spinach 1","28.7","87.4","1235.83","Normal",NULL,"2022-04-21 14:36:21"
"15172","Spinach 2","28.7","87.4","1235.83","Low",NULL,"2022-04-21 14:36:21"
"15173","Spinach 3","28.7","87.4","1235.83","Normal",NULL,"2022-04-21 14:36:21"
"15174","Spinach 4","28.7","87.4","1235.83","Normal",NULL,"2022-04-21 14:36:21"
"15175","Spinach 5","28.7","87.4","1235.83","Normal",NULL,"2022-04-21 14:36:21"
"15176","Spinach 1","28.7","87.1","1240.42","Normal",NULL,"2022-04-21 14:37:23"
"15177","Spinach 2","28.7","87.1","1240.42","Low",NULL,"2022-04-21 14:37:23"
"15178","Spinach 3","28.7","87.1","1240.42","Normal",NULL,"2022-04-21 14:37:23"
"15179","Spinach 4","28.7","87.1","1240.42","Normal",NULL,"2022-04-21 14:37:23"
"15180","Spinach 5","28.7","87.1","1240.42","Normal",NULL,"2022-04-21 14:37:23"
"15181","Spinach 1","28.7","87.1","1245.42","Normal",NULL,"2022-04-21 14:38:27"
"15182","Spinach 2","28.7","87.1","1245.42","Low",NULL,"2022-04-21 14:38:27"
"15183","Spinach 3","28.7","87.1","1245.42","Normal",NULL,"2022-04-21 14:38:27"
"15184","Spinach 4","28.7","87.1","1245.42","Normal",NULL,"2022-04-21 14:38:27"
"15185","Spinach 5","28.7","87.1","1245.42","Normal",NULL,"2022-04-21 14:38:27"
"15186","Spinach 1","28.6","87","1250.42","Normal",NULL,"2022-04-21 14:39:29"
"15187","Spinach 2","28.6","87","1250.42","Low",NULL,"2022-04-21 14:39:29"
"15188","Spinach 3","28.6","87","1250.42","Normal",NULL,"2022-04-21 14:39:29"
"15189","Spinach 4","28.6","87","1250.42","Normal",NULL,"2022-04-21 14:39:29"
"15190","Spinach 5","28.6","87","1250.42","Normal",NULL,"2022-04-21 14:39:29"
"15191","Spinach 1","28.7","87.4","1254.58","Normal",NULL,"2022-04-21 14:40:31"
"15192","Spinach 2","28.7","87.4","1254.58","Low",NULL,"2022-04-21 14:40:31"
"15193","Spinach 3","28.7","87.4","1254.58","Normal",NULL,"2022-04-21 14:40:31"
"15194","Spinach 4","28.7","87.4","1254.58","Normal",NULL,"2022-04-21 14:40:31"
"15195","Spinach 5","28.7","87.4","1254.58","Normal",NULL,"2022-04-21 14:40:31"
"15196","Spinach 1","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:41:36"
"15197","Spinach 2","28.6","87.2","1258.75","Low",NULL,"2022-04-21 14:41:36"
"15198","Spinach 3","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:41:36"
"15199","Spinach 4","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:41:36"
"15200","Spinach 5","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:41:36"
"15201","Spinach 1","28.6","87.1","1259.17","Normal",NULL,"2022-04-21 14:42:38"
"15202","Spinach 2","28.6","87.1","1259.17","Low",NULL,"2022-04-21 14:42:38"
"15203","Spinach 3","28.6","87.1","1259.17","Normal",NULL,"2022-04-21 14:42:38"
"15204","Spinach 4","28.6","87.1","1259.17","Normal",NULL,"2022-04-21 14:42:38"
"15205","Spinach 5","28.6","87.1","1259.17","Normal",NULL,"2022-04-21 14:42:38"
"15206","Spinach 1","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:43:39"
"15207","Spinach 2","28.6","87.2","1258.75","Low",NULL,"2022-04-21 14:43:40"
"15208","Spinach 3","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:43:40"
"15209","Spinach 4","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:43:40"
"15210","Spinach 5","28.6","87.2","1258.75","Normal",NULL,"2022-04-21 14:43:40"
"15211","Spinach 1","28.7","87.5","1256.25","Normal",NULL,"2022-04-21 14:44:41"
"15212","Spinach 2","28.7","87.5","1256.25","Low",NULL,"2022-04-21 14:44:41"
"15213","Spinach 3","28.7","87.5","1256.25","Normal",NULL,"2022-04-21 14:44:41"
"15214","Spinach 4","28.7","87.5","1256.25","Normal",NULL,"2022-04-21 14:44:41"
"15215","Spinach 5","28.7","87.5","1256.25","Normal",NULL,"2022-04-21 14:44:41"
"15216","Spinach 1","28.7","87.4","1252.5","Normal",NULL,"2022-04-21 14:45:43"
"15217","Spinach 2","28.7","87.4","1252.5","Low",NULL,"2022-04-21 14:45:43"
"15218","Spinach 3","28.7","87.4","1252.5","Normal",NULL,"2022-04-21 14:45:43"
"15219","Spinach 4","28.7","87.4","1252.5","Normal",NULL,"2022-04-21 14:45:43"
"15220","Spinach 5","28.7","87.4","1252.5","Normal",NULL,"2022-04-21 14:45:43"
"15221","Spinach 1","28.7","87.2","1242.08","Normal",NULL,"2022-04-21 14:46:45"
"15222","Spinach 2","28.7","87.2","1242.08","Low",NULL,"2022-04-21 14:46:45"
"15223","Spinach 3","28.7","87.2","1242.08","Normal",NULL,"2022-04-21 14:46:45"
"15224","Spinach 4","28.7","87.2","1242.08","Normal",NULL,"2022-04-21 14:46:45"
"15225","Spinach 5","28.7","87.2","1242.08","Normal",NULL,"2022-04-21 14:46:45"
"15226","Spinach 1","28.7","87.7","1229.58","Normal",NULL,"2022-04-21 14:47:47"
"15227","Spinach 2","28.7","87.7","1229.58","Low",NULL,"2022-04-21 14:47:47"
"15228","Spinach 3","28.7","87.7","1229.58","Normal",NULL,"2022-04-21 14:47:47"
"15229","Spinach 4","28.7","87.7","1229.58","Normal",NULL,"2022-04-21 14:47:47"
"15230","Spinach 5","28.7","87.7","1229.58","Normal",NULL,"2022-04-21 14:47:47"
"15231","Spinach 1","28.7","87.2","1217.5","Normal",NULL,"2022-04-21 14:48:49"
"15232","Spinach 2","28.7","87.2","1217.5","Low",NULL,"2022-04-21 14:48:49"
"15233","Spinach 3","28.7","87.2","1217.5","Normal",NULL,"2022-04-21 14:48:49"
"15234","Spinach 4","28.7","87.2","1217.5","Normal",NULL,"2022-04-21 14:48:49"
"15235","Spinach 5","28.7","87.2","1217.5","Normal",NULL,"2022-04-21 14:48:49"
"15236","Spinach 1","28.6","87.3","1208.33","Normal",NULL,"2022-04-21 14:49:59"
"15237","Spinach 2","28.6","87.3","1208.33","Low",NULL,"2022-04-21 14:49:59"
"15238","Spinach 3","28.6","87.3","1208.33","Normal",NULL,"2022-04-21 14:49:59"
"15239","Spinach 4","28.6","87.3","1208.33","Normal",NULL,"2022-04-21 14:49:59"
"15240","Spinach 5","28.6","87.3","1208.33","Normal",NULL,"2022-04-21 14:49:59"
"15241","Spinach 1","28.6","87.3","1205","Normal",NULL,"2022-04-21 14:51:01"
"15242","Spinach 2","28.6","87.3","1205","Low",NULL,"2022-04-21 14:51:01"
"15243","Spinach 3","28.6","87.3","1205","Normal",NULL,"2022-04-21 14:51:01"
