"id","name","temperature","humidity","light_intensity","soil_moisture","STATUS","time"
"5252","Caisim 2","35.3","61.1","9685.83","High",NULL,"2021-11-30 07:56:17"
"5253","Caisim 3","35.3","61.1","9684.58","High",NULL,"2021-11-30 07:56:17"
"5254","Caisim 4","35.3","61.1","9682.92","High",NULL,"2021-11-30 07:56:17"
"5255","Caisim 5","35.3","61.1","9682.92","High",NULL,"2021-11-30 07:56:17"
"5256","Caisim 1","35.2","61.2","9778.75","High",NULL,"2021-11-30 07:57:18"
"5257","Caisim 2","35.2","61.2","9778.75","High",NULL,"2021-11-30 07:57:18"
"5258","Caisim 3","35.2","61.2","9781.67","High",NULL,"2021-11-30 07:57:18"
"5259","Caisim 4","35.2","61.2","9783.75","High",NULL,"2021-11-30 07:57:18"
"5260","Caisim 5","35.2","61.2","9783.75","High",NULL,"2021-11-30 07:57:18"
"5261","Caisim 1","34.9","60.9","9965.83","High",NULL,"2021-11-30 07:58:19"
"5262","Caisim 2","34.9","60.9","9970.42","High",NULL,"2021-11-30 07:58:19"
"5263","Caisim 3","34.9","60.9","9970.42","High",NULL,"2021-11-30 07:58:19"
"5264","Caisim 4","34.9","60.9","9971.67","High",NULL,"2021-11-30 07:58:20"
"5265","Caisim 5","34.9","60.9","9971.67","High",NULL,"2021-11-30 07:58:20"
"5266","Caisim 1","33.8","60.1","10250.4","High",NULL,"2021-11-30 07:59:21"
"5267","Caisim 2","33.8","60.1","10250.4","High",NULL,"2021-11-30 07:59:21"
"5268","Caisim 3","33.8","60.1","10248.8","High",NULL,"2021-11-30 07:59:21"
"5269","Caisim 4","33.8","60.1","10247.5","High",NULL,"2021-11-30 07:59:21"
"5270","Caisim 5","33.8","60.1","10246.2","High",NULL,"2021-11-30 07:59:21"
"5271","Caisim 1","32.7","62.6","10934.2","High",NULL,"2021-11-30 08:00:22"
"5272","Caisim 2","32.7","62.6","10934.2","High",NULL,"2021-11-30 08:00:22"
"5273","Caisim 3","32.7","62.6","10929.2","High",NULL,"2021-11-30 08:00:22"
"5274","Caisim 4","32.7","62.6","10934.2","High",NULL,"2021-11-30 08:00:22"
"5275","Caisim 5","32.7","62.6","10930.4","High",NULL,"2021-11-30 08:00:22"
"5276","Caisim 1","32.5","63.6","11637.5","High",NULL,"2021-11-30 08:01:24"
"5277","Caisim 2","32.5","63.6","11635.8","High",NULL,"2021-11-30 08:01:24"
"5278","Caisim 3","32.5","63.6","11632.5","High",NULL,"2021-11-30 08:01:24"
"5279","Caisim 4","32.5","63.6","11630.8","High",NULL,"2021-11-30 08:01:24"
"5280","Caisim 5","32.5","63.6","11630.8","High",NULL,"2021-11-30 08:01:24"
"5281","Caisim 1","32.8","64.4","11436.7","High",NULL,"2021-11-30 08:02:25"
"5282","Caisim 2","32.8","64.4","11437.5","High",NULL,"2021-11-30 08:02:25"
"5283","Caisim 3","32.8","64.4","11436.7","High",NULL,"2021-11-30 08:02:25"
"5284","Caisim 4","32.8","64.4","11437.5","High",NULL,"2021-11-30 08:02:25"
"5285","Caisim 5","32.8","64.4","11437.5","High",NULL,"2021-11-30 08:02:25"
"5286","Caisim 1","33.3","63","11180","High",NULL,"2021-11-30 08:03:26"
"5287","Caisim 2","33.3","63","11183.8","High",NULL,"2021-11-30 08:03:26"
"5288","Caisim 3","33.3","63","11185.4","High",NULL,"2021-11-30 08:03:26"
"5289","Caisim 4","33.3","63","11187.1","High",NULL,"2021-11-30 08:03:27"
"5290","Caisim 5","33.3","63","11187.1","High",NULL,"2021-11-30 08:03:27"
"5291","Caisim 1","33.7","62","11197.1","High",NULL,"2021-11-30 08:04:33"
"5292","Caisim 2","33.7","62","11197.1","High",NULL,"2021-11-30 08:04:33"
"5293","Caisim 3","33.7","62","11192.5","High",NULL,"2021-11-30 08:04:33"
"5294","Caisim 4","33.7","62","11186.7","High",NULL,"2021-11-30 08:04:33"
"5295","Caisim 5","33.7","62","11183.8","High",NULL,"2021-11-30 08:04:33"
"5296","Caisim 1","33.9","61.5","9845.42","High",NULL,"2021-11-30 08:05:34"
"5297","Caisim 2","33.9","61.5","9845.42","High",NULL,"2021-11-30 08:05:34"
"5298","Caisim 3","33.9","61.5","9843.75","High",NULL,"2021-11-30 08:05:34"
"5299","Caisim 4","33.9","61.5","9842.92","High",NULL,"2021-11-30 08:05:34"
"5300","Caisim 5","33.9","61.5","9842.92","High",NULL,"2021-11-30 08:05:34"
"5301","Caisim 1","34.1","60.7","9782.08","High",NULL,"2021-11-30 08:06:35"
"5302","Caisim 2","34.1","60.7","9782.92","High",NULL,"2021-11-30 08:06:36"
"5303","Caisim 3","34.1","60.7","9781.25","High",NULL,"2021-11-30 08:06:36"
"5304","Caisim 4","34.1","60.7","9779.58","High",NULL,"2021-11-30 08:06:36"
"5305","Caisim 5","34.1","60.7","9779.58","High",NULL,"2021-11-30 08:06:36"
"5306","Caisim 1","33.6","60.6","9653.75","High",NULL,"2021-11-30 08:07:37"
"5307","Caisim 2","33.6","60.6","9653.75","High",NULL,"2021-11-30 08:07:37"
"5308","Caisim 3","33.6","60.6","9649.17","High",NULL,"2021-11-30 08:07:37"
"5309","Caisim 4","33.6","60.6","9654.58","High",NULL,"2021-11-30 08:07:37"
"5310","Caisim 5","33.6","60.6","9654.58","High",NULL,"2021-11-30 08:07:37"
"5311","Caisim 1","33.3","61.5","9779.58","High",NULL,"2021-11-30 08:08:38"
"5312","Caisim 2","33.3","61.5","9781.67","High",NULL,"2021-11-30 08:08:38"
"5313","Caisim 3","33.3","61.5","9780.83","High",NULL,"2021-11-30 08:08:38"
"5314","Caisim 4","33.3","61.5","9781.25","High",NULL,"2021-11-30 08:08:38"
"5315","Caisim 5","33.3","61.5","9781.25","High",NULL,"2021-11-30 08:08:38"
"5316","Caisim 1","33","62.3","9770.42","High",NULL,"2021-11-30 08:09:40"
"5317","Caisim 2","33","62.3","9770.42","High",NULL,"2021-11-30 08:09:40"
"5318","Caisim 3","33","62.3","9770.42","High",NULL,"2021-11-30 08:09:40"
"5319","Caisim 4","33","62.3","9769.58","High",NULL,"2021-11-30 08:09:40"
"5320","Caisim 5","33","62.3","9769.58","High",NULL,"2021-11-30 08:09:40"
"5321","Caisim 1","32.7","63.9","9672.08","High",NULL,"2021-11-30 08:10:41"
"5322","Caisim 2","32.7","63.9","9674.17","High",NULL,"2021-11-30 08:10:41"
"5323","Caisim 3","32.7","63.9","9672.92","High",NULL,"2021-11-30 08:10:41"
"5324","Caisim 4","32.7","63.9","9672.5","High",NULL,"2021-11-30 08:10:41"
"5325","Caisim 5","32.7","63.9","9672.5","High",NULL,"2021-11-30 08:10:41"
"5326","Caisim 1","32.2","64.8","9472.08","High",NULL,"2021-11-30 08:11:42"
"5327","Caisim 2","32.2","64.8","9472.92","High",NULL,"2021-11-30 08:11:42"
"5328","Caisim 3","32.2","64.8","9472.08","High",NULL,"2021-11-30 08:11:43"
"5329","Caisim 4","32.2","64.8","9472.08","High",NULL,"2021-11-30 08:11:43"
"5330","Caisim 5","32.2","64.8","9472.08","High",NULL,"2021-11-30 08:11:43"
"5331","Caisim 1","31.8","65.6","9270","High",NULL,"2021-11-30 08:12:49"
"5332","Caisim 2","31.8","65.6","9267.92","High",NULL,"2021-11-30 08:12:49"
"5333","Caisim 3","31.8","65.6","9268.33","High",NULL,"2021-11-30 08:12:49"
"5334","Caisim 4","31.8","65.6","9268.75","High",NULL,"2021-11-30 08:12:49"
"5335","Caisim 5","31.8","65.6","9268.33","High",NULL,"2021-11-30 08:12:49"
"5336","Caisim 1","31.6","67.1","9228.33","High",NULL,"2021-11-30 08:13:50"
"5337","Caisim 2","31.6","67.1","9228.33","High",NULL,"2021-11-30 08:13:50"
"5338","Caisim 3","31.6","67.1","9226.67","High",NULL,"2021-11-30 08:13:50"
"5339","Caisim 4","31.6","67.1","9230","High",NULL,"2021-11-30 08:13:50"
"5340","Caisim 5","31.6","67.1","9230","High",NULL,"2021-11-30 08:13:50"
"5341","Caisim 1","31.3","67.7","9400.42","High",NULL,"2021-11-30 08:14:52"
"5342","Caisim 2","31.3","67.7","9399.58","High",NULL,"2021-11-30 08:14:52"
"5343","Caisim 3","31.3","67.7","9400","High",NULL,"2021-11-30 08:14:52"
"5344","Caisim 4","31.3","67.7","9399.58","High",NULL,"2021-11-30 08:14:52"
"5345","Caisim 5","31.3","67.7","9399.58","High",NULL,"2021-11-30 08:14:52"
"5346","Caisim 1","31","68.2","9542.5","High",NULL,"2021-11-30 08:15:53"
"5347","Caisim 2","31","68.2","9544.58","High",NULL,"2021-11-30 08:15:53"
"5348","Caisim 3","31","68.2","9544.17","High",NULL,"2021-11-30 08:15:53"
"5349","Caisim 4","31","68.2","9544.58","High",NULL,"2021-11-30 08:15:53"
"5350","Caisim 5","31","68.2","9544.58","High",NULL,"2021-11-30 08:15:53"
"5351","Caisim 1","30.8","70","9623.75","High",NULL,"2021-11-30 08:16:54"
"5352","Caisim 2","30.8","70","9623.75","High",NULL,"2021-11-30 08:16:54"
"5353","Caisim 3","30.8","70","9624.17","High",NULL,"2021-11-30 08:16:54"
"5354","Caisim 4","30.8","70","9623.75","High",NULL,"2021-11-30 08:16:55"
"5355","Caisim 5","30.8","70","9624.58","High",NULL,"2021-11-30 08:16:55"
"5356","Caisim 1","30.8","70.4","9863.33","High",NULL,"2021-11-30 08:17:56"
"5357","Caisim 2","30.8","70.4","9863.33","High",NULL,"2021-11-30 08:17:56"
"5358","Caisim 3","30.8","70.4","9863.33","High",NULL,"2021-11-30 08:17:56"
"5359","Caisim 4","30.8","70.4","9862.92","High",NULL,"2021-11-30 08:17:56"
"5360","Caisim 5","30.8","70.4","9862.92","High",NULL,"2021-11-30 08:17:56"
"5361","Caisim 1","30.9","69.7","10135.4","High",NULL,"2021-11-30 08:18:57"
"5362","Caisim 2","30.9","69.7","10135.4","High",NULL,"2021-11-30 08:18:57"
"5363","Caisim 3","30.9","69.7","10130.8","High",NULL,"2021-11-30 08:18:57"
"5364","Caisim 4","30.9","69.7","10136.2","High",NULL,"2021-11-30 08:18:57"
"5365","Caisim 5","30.9","69.7","10136.2","High",NULL,"2021-11-30 08:18:57"
"5366","Caisim 1","30.8","69.3","10507.5","High",NULL,"2021-11-30 08:19:59"
"5367","Caisim 2","30.8","69.3","10507.5","High",NULL,"2021-11-30 08:19:59"
"5368","Caisim 3","30.8","69.3","10507.1","High",NULL,"2021-11-30 08:19:59"
"5369","Caisim 4","30.8","69.3","10509.2","High",NULL,"2021-11-30 08:19:59"
"5370","Caisim 5","30.8","69.3","10509.2","High",NULL,"2021-11-30 08:19:59"
"5371","Caisim 1","30.9","69.3","10819.2","High",NULL,"2021-11-30 08:21:00"
"5372","Caisim 2","30.9","69.3","10821.2","High",NULL,"2021-11-30 08:21:00"
"5373","Caisim 3","30.9","69.3","10820.8","High",NULL,"2021-11-30 08:21:00"
"5374","Caisim 4","30.9","69.3","10821.7","High",NULL,"2021-11-30 08:21:00"
"5375","Caisim 5","30.9","69.3","10821.7","High",NULL,"2021-11-30 08:21:00"
"5376","Caisim 1","31.1","69","10887.1","High",NULL,"2021-11-30 08:22:01"
"5377","Caisim 2","31.1","69","10888.3","High",NULL,"2021-11-30 08:22:01"
"5378","Caisim 3","31.1","69","10888.8","High",NULL,"2021-11-30 08:22:01"
"5379","Caisim 4","31.1","69","10889.6","High",NULL,"2021-11-30 08:22:02"
"5380","Caisim 5","31.1","69","10889.6","High",NULL,"2021-11-30 08:22:02"
"5381","Caisim 1","31.3","68.6","10842.1","High",NULL,"2021-11-30 08:23:03"
"5382","Caisim 2","31.3","68.6","10840","High",NULL,"2021-11-30 08:23:03"
"5383","Caisim 3","31.3","68.6","10839.2","High",NULL,"2021-11-30 08:23:03"
"5384","Caisim 4","31.3","68.6","10839.2","High",NULL,"2021-11-30 08:23:03"
"5385","Caisim 5","31.3","68.6","10838.3","High",NULL,"2021-11-30 08:23:03"
"5386","Caisim 1","31.4","68.5","10887.1","High",NULL,"2021-11-30 08:24:04"
"5387","Caisim 2","31.4","68.5","10887.1","High",NULL,"2021-11-30 08:24:04"
"5388","Caisim 3","31.4","68.5","10886.2","High",NULL,"2021-11-30 08:24:04"
"5389","Caisim 4","31.4","68.5","10887.1","High",NULL,"2021-11-30 08:24:04"
"5390","Caisim 5","31.4","68.5","10888.8","High",NULL,"2021-11-30 08:24:04"
"5391","Caisim 1","31.3","69","11381.7","High",NULL,"2021-11-30 08:25:05"
"5392","Caisim 2","31.3","69","11381.7","High",NULL,"2021-11-30 08:25:06"
"5393","Caisim 3","31.3","69","11380.8","High",NULL,"2021-11-30 08:25:06"
"5394","Caisim 4","31.3","69","11381.7","High",NULL,"2021-11-30 08:25:06"
"5395","Caisim 5","31.3","69","11381.7","High",NULL,"2021-11-30 08:25:06"
"5396","Caisim 1","31.4","69.3","11590","High",NULL,"2021-11-30 08:26:09"
"5397","Caisim 2","31.4","69.3","11590","High",NULL,"2021-11-30 08:26:09"
"5398","Caisim 3","31.4","69.3","11591.2","High",NULL,"2021-11-30 08:26:10"
"5399","Caisim 4","31.4","69.3","11594.2","High",NULL,"2021-11-30 08:26:10"
"5400","Caisim 5","31.4","69.3","11594.2","High",NULL,"2021-11-30 08:26:10"
"5401","Caisim 1","31.5","69.3","11536.7","High",NULL,"2021-11-30 08:27:11"
"5402","Caisim 2","31.5","69.3","11536.7","High",NULL,"2021-11-30 08:27:11"
"5403","Caisim 3","31.5","69.3","11536.7","High",NULL,"2021-11-30 08:27:11"
"5404","Caisim 4","31.5","69.3","11537.9","High",NULL,"2021-11-30 08:27:11"
"5405","Caisim 5","31.5","69.3","11537.9","High",NULL,"2021-11-30 08:27:11"
"5406","Caisim 1","31.4","69.3","11683.3","High",NULL,"2021-11-30 08:28:12"
"5407","Caisim 2","31.4","69.3","11683.3","High",NULL,"2021-11-30 08:28:12"
"5408","Caisim 3","31.4","69.3","11677.5","High",NULL,"2021-11-30 08:28:12"
"5409","Caisim 4","31.4","69.3","11680.8","High",NULL,"2021-11-30 08:28:12"
"5410","Caisim 5","31.4","69.3","11680.8","High",NULL,"2021-11-30 08:28:12"
"5411","Caisim 1","31.4","69","11090","High",NULL,"2021-11-30 08:29:14"
"5412","Caisim 2","31.4","69","11095.4","High",NULL,"2021-11-30 08:29:14"
"5413","Caisim 3","31.4","69","11090.8","High",NULL,"2021-11-30 08:29:14"
"5414","Caisim 4","31.4","69","11091.7","High",NULL,"2021-11-30 08:29:14"
"5415","Caisim 5","31.4","69","11091.7","High",NULL,"2021-11-30 08:29:14"
"5416","Caisim 1","31.7","68.1","10598.3","High",NULL,"2021-11-30 08:30:18"
"5417","Caisim 2","31.7","68.1","10602.5","High",NULL,"2021-11-30 08:30:18"
"5418","Caisim 3","31.7","68.1","10603.8","High",NULL,"2021-11-30 08:30:18"
"5419","Caisim 4","31.7","68.1","10602.5","High",NULL,"2021-11-30 08:30:18"
"5420","Caisim 5","31.7","68.1","10602.5","High",NULL,"2021-11-30 08:30:18"
"5421","Caisim 1","31.6","68.9","10111.2","High",NULL,"2021-11-30 08:31:21"
"5422","Caisim 2","31.6","68.9","10112.9","High",NULL,"2021-11-30 08:31:21"
"5423","Caisim 3","31.6","68.9","10111.2","High",NULL,"2021-11-30 08:31:22"
"5424","Caisim 4","31.6","68.9","10110.4","High",NULL,"2021-11-30 08:31:22"
"5425","Caisim 5","31.6","68.9","10108.8","High",NULL,"2021-11-30 08:31:22"
"5426","Caisim 1","31.6","69.2","10000.4","High",NULL,"2021-11-30 08:32:25"
"5427","Caisim 2","31.6","69.2","10000.4","High",NULL,"2021-11-30 08:32:25"
"5428","Caisim 3","31.6","69.2","9998.75","High",NULL,"2021-11-30 08:32:25"
"5429","Caisim 4","31.6","69.2","9997.92","High",NULL,"2021-11-30 08:32:26"
"5430","Caisim 5","31.6","69.2","9997.92","High",NULL,"2021-11-30 08:32:26"
"5431","Caisim 1","31.7","69.3","9904.58","High",NULL,"2021-11-30 08:33:27"
"5432","Caisim 2","31.7","69.3","9904.58","High",NULL,"2021-11-30 08:33:27"
"5433","Caisim 3","31.7","69.3","9903.75","High",NULL,"2021-11-30 08:33:27"
"5434","Caisim 4","31.7","69.3","9902.92","High",NULL,"2021-11-30 08:33:27"
"5435","Caisim 5","31.7","69.3","9902.08","High",NULL,"2021-11-30 08:33:27"
"5436","Caisim 1","31.8","68.3","9674.17","High",NULL,"2021-11-30 08:34:28"
"5437","Caisim 2","31.8","68.3","9683.33","High",NULL,"2021-11-30 08:34:28"
"5438","Caisim 3","31.8","68.3","9688.75","High",NULL,"2021-11-30 08:34:28"
"5439","Caisim 4","31.8","68.3","9692.92","High",NULL,"2021-11-30 08:34:28"
"5440","Caisim 5","31.8","68.3","9692.92","High",NULL,"2021-11-30 08:34:28"
"5441","Caisim 1","31.9","67.9","9361.67","High",NULL,"2021-11-30 08:35:29"
"5442","Caisim 2","31.9","67.9","9361.67","High",NULL,"2021-11-30 08:35:30"
"5443","Caisim 3","31.9","67.9","9361.67","High",NULL,"2021-11-30 08:35:30"
"5444","Caisim 4","31.9","67.9","9361.25","High",NULL,"2021-11-30 08:35:30"
"5445","Caisim 5","31.9","67.9","9361.25","High",NULL,"2021-11-30 08:35:30"
"5446","Caisim 1","31.7","68.4","9359.17","High",NULL,"2021-11-30 08:36:33"
"5447","Caisim 2","31.7","68.4","9361.67","High",NULL,"2021-11-30 08:36:34"
"5448","Caisim 3","31.7","68.4","9361.25","High",NULL,"2021-11-30 08:36:34"
"5449","Caisim 4","31.7","68.4","9360.42","High",NULL,"2021-11-30 08:36:34"
"5450","Caisim 5","31.7","68.4","9360.42","High",NULL,"2021-11-30 08:36:34"
"5451","Caisim 1","31.7","68.5","9469.17","High",NULL,"2021-11-30 08:37:35"
"5452","Caisim 2","31.7","68.5","9471.25","High",NULL,"2021-11-30 08:37:35"
"5453","Caisim 3","31.7","68.5","9471.67","High",NULL,"2021-11-30 08:37:35"
"5454","Caisim 4","31.7","68.5","9471.25","High",NULL,"2021-11-30 08:37:35"
"5455","Caisim 5","31.7","68.5","9471.25","High",NULL,"2021-11-30 08:37:35"
"5456","Caisim 1","31.6","68.7","9595.83","High",NULL,"2021-11-30 08:38:36"
"5457","Caisim 2","31.6","68.7","9595.83","High",NULL,"2021-11-30 08:38:36"
"5458","Caisim 3","31.6","68.7","9594.58","High",NULL,"2021-11-30 08:38:36"
"5459","Caisim 4","31.6","68.7","9595","High",NULL,"2021-11-30 08:38:36"
"5460","Caisim 5","31.6","68.7","9595","High",NULL,"2021-11-30 08:38:37"
"5461","Caisim 1","31.3","68.1","9539.17","High",NULL,"2021-11-30 08:39:38"
"5462","Caisim 2","31.3","68.1","9541.25","High",NULL,"2021-11-30 08:39:38"
"5463","Caisim 3","31.3","68.1","9540.83","High",NULL,"2021-11-30 08:39:38"
"5464","Caisim 4","31.3","68.1","9540.42","High",NULL,"2021-11-30 08:39:38"
"5465","Caisim 5","31.3","68.1","9540.42","High",NULL,"2021-11-30 08:39:38"
"5466","Caisim 1","31.1","69.1","9500.42","High",NULL,"2021-11-30 08:40:39"
"5467","Caisim 2","31.1","69.1","9499.17","High",NULL,"2021-11-30 08:40:39"
"5468","Caisim 3","31.1","69.1","9497.92","High",NULL,"2021-11-30 08:40:39"
"5469","Caisim 4","31.1","69.1","9498.33","High",NULL,"2021-11-30 08:40:39"
"5470","Caisim 5","31.1","69.1","9498.33","High",NULL,"2021-11-30 08:40:39"
"5471","Caisim 1","30.9","70.4","9485.42","High",NULL,"2021-11-30 08:41:40"
"5472","Caisim 2","30.9","70.4","9483.33","High",NULL,"2021-11-30 08:41:40"
"5473","Caisim 3","30.9","70.4","9481.25","High",NULL,"2021-11-30 08:41:41"
"5474","Caisim 4","30.9","70.4","9479.58","High",NULL,"2021-11-30 08:41:41"
"5475","Caisim 5","30.9","70.4","9479.58","High",NULL,"2021-11-30 08:41:41"
"5476","Caisim 1","30.9","71.2","9572.92","High",NULL,"2021-11-30 08:42:42"
"5477","Caisim 2","30.9","71.2","9575.83","High",NULL,"2021-11-30 08:42:42"
"5478","Caisim 3","30.9","71.2","9575","High",NULL,"2021-11-30 08:42:42"
"5479","Caisim 4","30.9","71.2","9575.83","High",NULL,"2021-11-30 08:42:42"
"5480","Caisim 5","30.9","71.2","9575.83","High",NULL,"2021-11-30 08:42:42"
"5481","Caisim 1","30.7","70.2","9789.17","High",NULL,"2021-11-30 08:43:43"
"5482","Caisim 2","30.7","70.2","9789.17","High",NULL,"2021-11-30 08:43:43"
"5483","Caisim 3","30.7","70.2","9787.5","High",NULL,"2021-11-30 08:43:43"
"5484","Caisim 4","30.7","70.2","9787.92","High",NULL,"2021-11-30 08:43:43"
"5485","Caisim 5","30.7","70.2","9789.17","High",NULL,"2021-11-30 08:43:44"
"5486","Caisim 1","30.5","69.7","9710.83","High",NULL,"2021-11-30 08:44:50"
"5487","Caisim 2","30.5","69.7","9709.17","High",NULL,"2021-11-30 08:44:50"
"5488","Caisim 3","30.5","69.7","9707.08","High",NULL,"2021-11-30 08:44:50"
"5489","Caisim 4","30.5","69.7","9704.17","High",NULL,"2021-11-30 08:44:50"
"5490","Caisim 5","30.5","69.7","9704.17","High",NULL,"2021-11-30 08:44:50"
"5491","Caisim 1","30.5","70.9","9665","High",NULL,"2021-11-30 08:45:51"
"5492","Caisim 2","30.5","70.9","9665","High",NULL,"2021-11-30 08:45:51"
"5493","Caisim 3","30.5","70.9","9663.33","High",NULL,"2021-11-30 08:45:51"
"5494","Caisim 4","30.5","70.9","9663.33","High",NULL,"2021-11-30 08:45:51"
"5495","Caisim 5","30.5","70.9","9663.33","High",NULL,"2021-11-30 08:45:51"
"5496","Caisim 1","30.6","71.3","9667.5","High",NULL,"2021-11-30 08:46:52"
"5497","Caisim 2","30.6","71.3","9667.08","High",NULL,"2021-11-30 08:46:52"
"5498","Caisim 3","30.6","71.3","9667.08","High",NULL,"2021-11-30 08:46:53"
"5499","Caisim 4","30.6","71.3","9667.5","High",NULL,"2021-11-30 08:46:53"
"5500","Caisim 5","30.6","71.3","9667.5","High",NULL,"2021-11-30 08:46:53"
"5501","Caisim 1","30.7","70.3","9641.25","High",NULL,"2021-11-30 08:47:54"
"5502","Caisim 2","30.7","70.3","9644.17","High",NULL,"2021-11-30 08:47:54"
"5503","Caisim 3","30.7","70.3","9642.5","High",NULL,"2021-11-30 08:47:54"
"5504","Caisim 4","30.7","70.3","9642.5","High",NULL,"2021-11-30 08:47:54"
"5505","Caisim 5","30.7","70.3","9643.75","High",NULL,"2021-11-30 08:47:54"
"5506","Caisim 1","30.9","69.3","9652.08","High",NULL,"2021-11-30 08:48:55"
"5507","Caisim 2","30.9","69.3","9652.08","High",NULL,"2021-11-30 08:48:55"
"5508","Caisim 3","30.9","69.3","9650.83","High",NULL,"2021-11-30 08:48:55"
"5509","Caisim 4","30.9","69.3","9650","High",NULL,"2021-11-30 08:48:55"
"5510","Caisim 5","30.9","69.3","9650","High",NULL,"2021-11-30 08:48:55"
"5511","Caisim 1","31.1","68.9","9577.5","High",NULL,"2021-11-30 08:49:57"
"5512","Caisim 2","31.1","68.9","9577.5","High",NULL,"2021-11-30 08:49:57"
"5513","Caisim 3","31.1","68.9","9577.08","High",NULL,"2021-11-30 08:49:57"
"5514","Caisim 4","31.1","68.9","9575.83","High",NULL,"2021-11-30 08:49:57"
"5515","Caisim 5","31.1","68.9","9576.25","High",NULL,"2021-11-30 08:49:57"
"5516","Caisim 1","30.9","69.1","9643.33","High",NULL,"2021-11-30 08:51:01"
"5517","Caisim 2","30.9","69.1","9643.33","High",NULL,"2021-11-30 08:51:01"
"5518","Caisim 3","30.9","69.1","9643.75","High",NULL,"2021-11-30 08:51:01"
"5519","Caisim 4","30.9","69.1","9644.17","High",NULL,"2021-11-30 08:51:01"
"5520","Caisim 5","30.9","69.1","9644.58","High",NULL,"2021-11-30 08:51:01"
"5521","Caisim 1","30.9","69.1","9740","High",NULL,"2021-11-30 08:52:02"
"5522","Caisim 2","30.9","69.1","9740","High",NULL,"2021-11-30 08:52:02"
"5523","Caisim 3","30.9","69.1","9738.33","High",NULL,"2021-11-30 08:52:02"
"5524","Caisim 4","30.9","69.1","9739.58","High",NULL,"2021-11-30 08:52:02"
"5525","Caisim 5","30.9","69.1","9739.17","High",NULL,"2021-11-30 08:52:02"
"5526","Caisim 1","30.5","68.8","9822.5","High",NULL,"2021-11-30 08:53:06"
"5527","Caisim 2","30.5","68.8","9821.25","High",NULL,"2021-11-30 08:53:06"
"5528","Caisim 3","30.5","68.8","9819.58","High",NULL,"2021-11-30 08:53:06"
"5529","Caisim 4","30.5","68.8","9820.42","High",NULL,"2021-11-30 08:53:06"
"5530","Caisim 5","30.5","68.8","9820.42","High",NULL,"2021-11-30 08:53:06"
"5531","Caisim 1","30.5","68.9","9803.33","High",NULL,"2021-11-30 08:54:07"
"5532","Caisim 2","30.5","68.9","9803.33","High",NULL,"2021-11-30 08:54:07"
"5533","Caisim 3","30.5","68.9","9805","High",NULL,"2021-11-30 08:54:07"
"5534","Caisim 4","30.5","68.9","9808.33","High",NULL,"2021-11-30 08:54:08"
"5535","Caisim 5","30.5","68.9","9808.33","High",NULL,"2021-11-30 08:54:08"
"5536","Caisim 1","30.5","69.3","9877.08","High",NULL,"2021-11-30 08:55:09"
"5537","Caisim 2","30.5","69.3","9876.67","High",NULL,"2021-11-30 08:55:09"
"5538","Caisim 3","30.5","69.3","9875","High",NULL,"2021-11-30 08:55:09"
"5539","Caisim 4","30.5","69.3","9877.5","High",NULL,"2021-11-30 08:55:09"
"5540","Caisim 5","30.5","69.3","9877.5","High",NULL,"2021-11-30 08:55:09"
"5541","Caisim 1","30.7","69.4","9755.42","High",NULL,"2021-11-30 08:56:13"
"5542","Caisim 2","30.7","69.4","9757.92","High",NULL,"2021-11-30 08:56:13"
"5543","Caisim 3","30.7","69.4","9756.67","High",NULL,"2021-11-30 08:56:13"
"5544","Caisim 4","30.7","69.4","9755.83","High",NULL,"2021-11-30 08:56:13"
"5545","Caisim 5","30.7","69.4","9755.83","High",NULL,"2021-11-30 08:56:13"
"5546","Caisim 1","30.6","69.3","9434.17","High",NULL,"2021-11-30 08:57:14"
"5547","Caisim 2","30.6","69.3","9436.67","High",NULL,"2021-11-30 08:57:14"
"5548","Caisim 3","30.6","69.3","9435.83","High",NULL,"2021-11-30 08:57:14"
"5549","Caisim 4","30.6","69.3","9435.42","High",NULL,"2021-11-30 08:57:14"
"5550","Caisim 5","30.6","69.3","9435.42","High",NULL,"2021-11-30 08:57:14"
"5551","Caisim 1","30.8","67.8","9139.58","High",NULL,"2021-11-30 08:58:15"
"5552","Caisim 2","30.8","67.8","9139.58","High",NULL,"2021-11-30 08:58:15"
"5553","Caisim 3","30.8","67.8","9138.33","High",NULL,"2021-11-30 08:58:16"
"5554","Caisim 4","30.8","67.8","9135.83","High",NULL,"2021-11-30 08:58:16"
"5555","Caisim 5","30.8","67.8","9134.58","High",NULL,"2021-11-30 08:58:16"
"5556","Caisim 1","30.7","69","8875.83","High",NULL,"2021-11-30 08:59:17"
"5557","Caisim 2","30.7","69","8875.42","High",NULL,"2021-11-30 08:59:17"
"5558","Caisim 3","30.7","69","8875.42","High",NULL,"2021-11-30 08:59:17"
"5559","Caisim 4","30.7","69","8874.17","High",NULL,"2021-11-30 08:59:17"
"5560","Caisim 5","30.7","69","8874.17","High",NULL,"2021-11-30 08:59:17"
"5561","Caisim 1","30.6","69","8519.58","High",NULL,"2021-11-30 09:00:18"
"5562","Caisim 2","30.6","69","8519.58","High",NULL,"2021-11-30 09:00:18"
"5563","Caisim 3","30.6","69","8517.5","High",NULL,"2021-11-30 09:00:18"
"5564","Caisim 4","30.6","69","8517.5","High",NULL,"2021-11-30 09:00:18"
